Month,AWS Amplify,AWS App Runner,AWS AppSync,AWS Audit Manager,AWS Backup,AWS Budgets,AWS CloudFormation,AWS CloudShell,AWS CloudTrail,AWS CodePipeline,AWS Config,AWS Cost Explorer,AWS Data Pipeline,AWS Directory Service,AWS Glue,AWS IoT,AWS Key Management Service,AWS Lambda,AWS Secrets Manager,AWS Security Hub,AWS Service Catalog,AWS Step Functions,AWS Support (Developer),AWS Systems Manager,AWS WAF,AWS X-Ray,Amazon API Gateway,Amazon Athena,Amazon Bedrock,Amazon Bedrock AgentCore,Amazon CloudFront,Amazon Cognito,Amazon Connect,Amazon DataZone,Amazon DocumentDB (with MongoDB compatibility),Amazon DynamoDB,Amazon EC2 Container Registry (ECR),Amazon ElastiCache,EC2 - Other,Amazon Elastic Compute Cloud - Compute,Amazon Elastic Container Service,Amazon Elastic Container Service for Kubernetes,Amazon Elastic File System,Amazon Elastic Load Balancing,Amazon Glacier,Amazon GuardDuty,Amazon Kinesis,Amazon Lex,Amazon Lightsail,Amazon Location Service,Amazon Managed Blockchain,Amazon Managed Grafana,Amazon OpenSearch Service,Amazon Q,Amazon QuickSight,Amazon Redshift,Amazon Relational Database Service,Amazon Route 53,Amazon SageMaker,Amazon Simple Email Service,Amazon Simple Notification Service,Amazon Simple Queue Service,Amazon Simple Storage Service,Amazon SimpleDB,Amazon Textract,Amazon Virtual Private Cloud,Amazon WorkSpaces,AmazonCloudWatch,Cisco Secure Firewall ASA Virtual - PAYG,Claude 3 Sonnet (Amazon Bedrock Edition),Claude 3.5 Haiku (Amazon Bedrock Edition),Claude 3.5 Sonnet v2 (Amazon Bedrock Edition),Claude Haiku 4.5 (Amazon Bedrock Edition),Claude Opus 4.1 (Amazon Bedrock Edition),Claude Opus 4.5 (Amazon Bedrock Edition),Claude Opus 4.6 (Amazon Bedrock Edition),Claude Sonnet 4 (Amazon Bedrock Edition),Claude Sonnet 4.5 (Amazon Bedrock Edition),Claude Sonnet 4.6 (Amazon Bedrock Edition),CloudFront Flat-Rate Plans,CloudWatch Events,CodeBuild,CodeCatalyst,Contact Center Telecommunications (service sold by AMCS, LLC),Debian 13 (debian 13 x86_64) | Support by SupportedImages,Tax,Ubuntu 24.04 LTS - Noble,n8n on Amazon Linux 2023,AWS Transfer Family,Amazon DevOps Guru,Amazon Managed Streaming for Apache Kafka,Coursera Enterprise Plan,Secureworks Taegis XDR,Amazon Comprehend,Amazon Polly,Claude Opus 4.7 (Amazon Bedrock Edition),AWS Certificate Manager,Amazon Registrar,Claude Opus 4.8 (Amazon Bedrock Edition),Q in Connect,AWS Data Transfer,Amazon Connect Customer Profiles,Amazon Kinesis Video Streams,Amazon Transcribe,Claude Fable 5 (Amazon Bedrock Edition),AWS DataSync,Amazon S3 Glacier Deep Archive,Claude Sonnet 5 (Amazon Bedrock Edition),Total Cost
2026-02,15.65,12.28,0.44,0,0.06,0.02,0,0,393.34,0,723.84,1.37,4,67.18,1.32,0,170.07,4.88,29.61,219.94,6.82,0,250.93,0.02,265.34,0,0.04,0,3.39,43.25,12.31,4.77,0,0,110.91,0.32,9.7,14.52,5414.17,7028.44,907.66,403.2,0.04,353.59,1.23,93.76,26.88,0,8.62,0,1166.59,9,242.66,38,548,0.5,1651.34,5.64,2588.57,0,14.12,2.96,3618.39,0,0.36,1095.84,304.53,783.28,235.2,18.76,0,35.62,12.11,65.55,0.04,45.16,1007.59,7.32,0.02,0,0,0.99,0,0,384.3,2963.65,0,9.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33459.39
2026-03,15,10.42,0,0,0.06,0.03,0,0,400.8,0,736.75,1.4,4,74.41,0.88,0,171.49,5.94,29.25,237.95,9.05,0,296.51,0.02,267.79,0,0.04,0,0.18,3.27,12.29,0,0.06,0,122.78,0,10.13,15.62,6009.85,8277.99,1023.3,448.31,0.04,418.91,1.32,100.96,30.09,0,10,0,1291.58,9,268.12,38,548,5.07,2449.94,5.18,2862.77,0,18.95,3.29,3879.97,0,0,1222.05,304.53,886.21,260.4,0,0,34.22,0,36.47,0,564.12,1540.39,0.03,1458.49,0,0.09,1.11,0,1.92,468.72,19432.76,0,10.42,0.05,0,1.9,31250,199919.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287520.64
2026-04,16.45,10.08,0,0,0.06,0.03,0,0,423.66,0,665.51,1.36,3.99,72.11,0.82,0,171.98,5.66,29.56,236.61,8.47,0,292.03,0.02,276.19,0,0.04,0.02,0.17,31.65,3.9,0,0.15,0,118.84,0,11.65,16.08,6077.92,7888.78,1274.55,433.66,0.04,442.51,1.32,118.2,28.8,0,9.68,0,1249.92,9,286.03,38,548,0.5,2358.79,4.69,2771.17,0,19.3,3.28,3888.71,0,0.01,1206.51,304.53,886.36,252,0,0,0,13.78,28.37,0.55,875.88,710.53,13.12,4325.13,0,0,0.83,0,1.94,453.6,3600.48,0,10.08,0,0,0,0,0,0,0.06,45.33,0,0,0,0,0,0,0,0,0,0,0,0,42579.06
2026-05,15.8,10.42,0,0,0.06,0.03,0,0,601.48,0,1113.41,1.57,4,74.36,0.79,0,174.58,6.65,29.91,275.69,8.78,0,295.76,0.12,285.7,0,0.05,0,0.18,2.4,122.42,0,1.2,0,122.77,0,13.94,17.26,6094.31,7391.03,1427.41,447.81,0.04,462.58,1.32,154.77,30.51,0,10,0,1291.58,9,267.89,38,548,0.5,2444.65,5.27,2862.25,0,15.09,3.72,3864.93,0,0,1275.11,304.53,919.18,260.4,0,0,0,5.47,17.38,0,363.99,147.57,0.22,4524.96,0,0,0.21,0,3.16,468.51,3646.13,0,10.42,0,0,0,0,0,0,0,13.45,0,15,2.65,0,0,0,0,0,0,0,0,0,42528.36
2026-06,15.06,10.08,0,0,0.06,0,0,0,366.6,0,673.99,1.45,4,72.15,0.79,0,156.61,8.66,28.98,234.98,7.01,0,244.44,0.02,285.33,0,0.04,0,0.09,0.27,115.47,0,5.66,0,118.81,0,11.29,12.65,5498.86,4434.15,1216.18,9.26,0.04,388.16,1.32,145.27,28.8,0,9.68,0,1249.92,9,285.3,38,548,0.5,2416.78,4.73,0,0,13.3,2.97,3866.44,0,0,1176.75,304.53,160.96,251.65,0,0,0,4.34,27.24,0,183.35,232.14,3.5,3910.23,0,0,0,0,5.96,307.44,2788.42,0,8.97,0,0,0,0,0,0,0,15.85,0,0,120.21,0,-31.08,0,0,0,0,0,0,0,32011.61
2026-07,0.17,0.78,0,0,0.06,0,0,0,438.82,0,842.02,0,0,37.19,0,0,70.58,20.46,3.68,129.46,2.93,0,193.72,0,269.75,0,0.02,0,0.1,0,122.86,0,0,0,122.78,0,3.82,0,3379.97,3545.73,1092.39,0,0.04,230.82,1.32,107.17,0,0,5,0,0,9,267.9,0,0,0,1830.18,4.03,0,0,13.45,2.52,3972.63,0,0,658.01,290,85.32,260.05,0,0,0,11.66,197.69,0,45.64,403.59,0.11,5681.54,0,0,0,0,0,0,2729.86,0,0,0,0,0,0,0,0,0,0,0,0,1990.39,0,-73.66,0,0,0,0.59,0,0,25.49,29027.65
